date,sku,warehouse_id,category,on_hand_qty,on_order_qty,avg_sales_7d,avg_sales_30d,demand_volatility_30d,days_of_supply,base_lead_time_days,reliability_score,unit_cost,stockout_within_14d
2023-08-15,SKU0002,2,Grocery,56,121,5.57,5.2,2.19,10.77,10,0.94,24.95,0
2023-08-22,SKU0002,2,Grocery,142,0,5.0,4.87,1.81,29.18,10,0.94,24.95,0
2023-08-29,SKU0002,2,Grocery,104,0,5.43,4.93,1.98,21.08,10,0.94,24.95,0
2023-09-05,SKU0002,2,Grocery,65,121,5.57,5.33,2.22,12.19,10,0.94,24.95,0
2023-09-12,SKU0002,2,Grocery,27,121,5.43,5.17,2.34,5.23,10,0.94,24.95,0
2023-09-19,SKU0002,2,Grocery,121,0,3.86,5.0,2.23,24.2,10,0.94,24.95,0
2023-09-26,SKU0002,2,Grocery,83,0,5.43,5.2,2.4,15.96,10,0.94,24.95,0
2023-10-03,SKU0002,2,Grocery,34,121,7.0,5.37,2.57,6.34,10,0.94,24.95,0
2023-10-10,SKU0002,2,Grocery,125,0,4.29,5.3,2.65,23.58,10,0.94,24.95,0
2023-10-17,SKU0002,2,Grocery,88,0,5.29,5.37,2.81,16.4,10,0.94,24.95,0
2023-10-24,SKU0002,2,Grocery,50,121,5.43,5.43,2.73,9.2,10,0.94,24.95,0
2023-10-31,SKU0002,2,Grocery,132,0,5.57,5.37,2.62,24.6,10,0.94,24.95,0
2023-11-07,SKU0002,2,Grocery,98,0,4.86,5.2,2.52,18.85,10,0.94,24.95,0
2023-11-14,SKU0002,2,Grocery,63,121,5.0,5.17,2.21,12.19,10,0.94,24.95,0
2023-11-21,SKU0002,2,Grocery,125,0,8.43,6.03,2.67,20.72,10,0.94,24.95,0
2023-11-28,SKU0002,2,Grocery,82,0,6.14,6.1,2.92,13.44,10,0.94,24.95,0
2023-12-05,SKU0002,2,Grocery,29,121,7.57,6.6,2.9,4.39,10,0.94,24.95,0
2023-12-12,SKU0002,2,Grocery,112,0,5.43,6.87,2.7,16.31,10,0.94,24.95,0
2023-01-31,SKU0002,3,Grocery,178,0,8.71,9.3,3.28,19.14,10,0.94,24.95,0
2023-02-07,SKU0002,3,Grocery,124,0,7.71,9.1,3.19,13.63,10,0.94,24.95,0
2023-02-14,SKU0002,3,Grocery,68,218,8.0,8.9,3.13,7.64,10,0.94,24.95,0
2023-02-21,SKU0002,3,Grocery,231,0,7.86,8.2,3.12,28.17,10,0.94,24.95,0
2023-02-28,SKU0002,3,Grocery,175,0,8.0,7.67,3.12,22.83,10,0.94,24.95,0
2023-03-07,SKU0002,3,Grocery,114,218,8.71,8.2,3.12,13.9,10,0.94,24.95,0
2023-03-14,SKU0002,3,Grocery,52,218,8.86,8.3,2.87,6.27,10,0.94,24.95,0
2023-03-21,SKU0002,3,Grocery,196,0,10.57,9.13,2.87,21.46,10,0.94,24.95,0
2023-03-28,SKU0002,3,Grocery,123,0,10.43,9.43,2.87,13.04,10,0.94,24.95,0
2023-04-04,SKU0002,3,Grocery,54,218,9.86,9.8,2.64,5.51,10,0.94,24.95,0
2023-04-11,SKU0002,3,Grocery,201,0,10.14,10.23,2.56,19.64,10,0.94,24.95,0
2023-04-18,SKU0002,3,Grocery,138,0,9.0,9.83,2.34,14.03,10,0.94,24.95,0
2023-04-25,SKU0002,3,Grocery,66,218,10.29,9.73,2.61,6.78,10,0.94,24.95,0
2023-05-02,SKU0002,3,Grocery,219,0,9.29,9.6,2.76,22.81,10,0.94,24.95,0
2023-05-09,SKU0002,3,Grocery,142,0,11.0,10.0,3.59,14.2,10,0.94,24.95,0
2023-05-16,SKU0002,3,Grocery,72,218,10.0,10.03,4.13,7.18,10,0.94,24.95,0
2023-05-23,SKU0002,3,Grocery,213,0,11.0,10.37,3.92,20.55,10,0.94,24.95,0
2023-05-30,SKU0002,3,Grocery,157,0,8.0,10.0,3.92,15.7,10,0.94,24.95,0
2023-06-06,SKU0002,3,Grocery,84,218,10.43,10.07,3.8,8.34,10,0.94,24.95,0
2023-06-13,SKU0002,3,Grocery,244,0,8.29,9.7,2.81,25.15,10,0.94,24.95,0
2023-06-20,SKU0002,3,Grocery,185,0,8.43,9.0,2.39,20.56,10,0.94,24.95,0
2023-06-27,SKU0002,3,Grocery,131,0,7.71,8.67,2.28,15.12,10,0.94,24.95,0
2023-07-04,SKU0002,3,Grocery,69,218,8.86,8.6,2.65,8.02,10,0.94,24.95,0
2023-07-11,SKU0002,3,Grocery,215,0,10.29,8.83,2.79,24.34,10,0.94,24.95,0
2023-07-18,SKU0002,3,Grocery,152,0,9.0,8.97,3.41,16.95,10,0.94,24.95,0
2023-07-25,SKU0002,3,Grocery,74,218,11.14,9.77,3.41,7.58,10,0.94,24.95,0
2023-08-01,SKU0002,3,Grocery,226,0,9.43,10.07,3.66,22.45,10,0.94,24.95,0
2023-08-08,SKU0002,3,Grocery,153,0,10.43,9.97,3.67,15.35,10,0.94,24.95,0
2023-08-15,SKU0002,3,Grocery,96,218,8.14,10.03,3.3,9.57,10,0.94,24.95,0
2023-08-22,SKU0002,3,Grocery,263,0,7.29,9.07,3.36,29.01,10,0.94,24.95,0
2023-08-29,SKU0002,3,Grocery,193,0,10.0,8.9,3.09,21.69,10,0.94,24.95,0
2023-09-05,SKU0002,3,Grocery,131,0,8.86,8.83,3.45,14.83,10,0.94,24.95,0
2023-09-12,SKU0002,3,Grocery,58,218,10.43,9.13,3.46,6.35,10,0.94,24.95,0
2023-09-19,SKU0002,3,Grocery,204,0,10.29,9.7,3.63,21.03,10,0.94,24.95,0
2023-09-26,SKU0002,3,Grocery,139,0,9.29,9.57,3.37,14.53,10,0.94,24.95,0
2023-10-03,SKU0002,3,Grocery,67,218,10.29,10.07,3.1,6.66,10,0.94,24.95,0
2023-10-10,SKU0002,3,Grocery,213,0,10.29,9.9,2.92,21.52,10,0.94,24.95,0
2023-10-17,SKU0002,3,Grocery,143,0,10.0,10.03,2.34,14.25,10,0.94,24.95,0
2023-10-24,SKU0002,3,Grocery,79,218,9.14,10.03,2.37,7.87,10,0.94,24.95,0
2023-10-31,SKU0002,3,Grocery,244,0,7.57,9.37,2.46,26.05,10,0.94,24.95,0
2023-11-07,SKU0002,3,Grocery,160,0,12.0,9.83,2.84,16.27,10,0.94,24.95,0
2023-11-14,SKU0002,3,Grocery,69,218,13.0,10.43,4.01,6.61,10,0.94,24.95,0
2023-11-21,SKU0002,3,Grocery,202,0,12.14,11.1,4.29,18.2,10,0.94,24.95,0
2023-11-28,SKU0002,3,Grocery,128,0,10.57,11.63,4.25,11.0,10,0.94,24.95,1
2023-12-05,SKU0002,3,Grocery,36,218,13.14,12.37,4.37,2.91,10,0.94,24.95,1
2023-12-12,SKU0002,3,Grocery,165,0,12.71,12.43,4.9,13.27,10,0.94,24.95,0
2023-01-31,SKU0002,4,Grocery,331,0,20.57,21.5,4.81,15.4,10,0.94,24.95,0
2023-02-07,SKU0002,4,Grocery,183,522,21.14,21.1,4.16,8.67,10,0.94,24.95,0
2023-02-14,SKU0002,4,Grocery,546,0,22.71,21.23,3.85,25.71,10,0.94,24.95,0
2023-02-21,SKU0002,4,Grocery,399,0,21.0,21.3,3.51,18.73,10,0.94,24.95,0
2023-02-28,SKU0002,4,Grocery,255,522,20.57,21.5,3.71,11.86,10,0.94,24.95,0
2023-03-07,SKU0002,4,Grocery,651,0,18.0,20.7,4.24,31.45,10,0.94,24.95,0
2023-03-14,SKU0002,4,Grocery,510,0,20.14,20.03,3.74,25.46,10,0.94,24.95,0
2023-03-21,SKU0002,4,Grocery,366,0,20.57,20.1,4.11,18.21,10,0.94,24.95,0
2023-03-28,SKU0002,4,Grocery,211,522,22.14,20.4,4.02,10.34,10,0.94,24.95,0
2023-04-04,SKU0002,4,Grocery,575,0,22.57,21.3,3.42,27.0,10,0.94,24.95,0
2023-04-11,SKU0002,4,Grocery,415,0,22.86,21.93,4.54,18.92,10,0.94,24.95,0
2023-04-18,SKU0002,4,Grocery,289,522,18.0,21.17,4.94,13.65,10,0.94,24.95,0
2023-04-25,SKU0002,4,Grocery,155,522,19.14,20.9,5.43,7.42,10,0.94,24.95,0
2023-05-02,SKU0002,4,Grocery,539,0,19.71,20.0,5.43,26.95,10,0.94,24.95,0
2023-05-09,SKU0002,4,Grocery,366,0,24.71,20.4,5.01,17.94,10,0.94,24.95,0
2023-05-16,SKU0002,4,Grocery,223,522,20.43,20.9,4.85,10.67,10,0.94,24.95,0
2023-05-23,SKU0002,4,Grocery,610,0,19.29,20.57,5.52,29.66,10,0.94,24.95,0
2023-05-30,SKU0002,4,Grocery,450,0,22.86,21.33,5.93,21.09,10,0.94,24.95,0
2023-06-06,SKU0002,4,Grocery,334,0,16.57,20.3,5.99,16.45,10,0.94,24.95,0
2023-06-13,SKU0002,4,Grocery,174,522,22.86,20.4,5.96,8.53,10,0.94,24.95,0
2023-06-20,SKU0002,4,Grocery,551,0,20.71,21.03,5.59,26.2,10,0.94,24.95,0
2023-06-27,SKU0002,4,Grocery,402,0,21.29,20.73,4.83,19.39,10,0.94,24.95,0
2023-07-04,SKU0002,4,Grocery,268,522,19.14,20.6,4.11,13.01,10,0.94,24.95,0
2023-07-11,SKU0002,4,Grocery,638,0,21.71,20.83,3.79,30.62,10,0.94,24.95,0
2023-07-18,SKU0002,4,Grocery,512,0,18.0,20.17,4.05,25.39,10,0.94,24.95,0
2023-07-25,SKU0002,4,Grocery,357,0,22.14,20.3,3.97,17.59,10,0.94,24.95,0
2023-08-01,SKU0002,4,Grocery,210,522,21.0,20.53,4.1,10.23,10,0.94,24.95,0
2023-08-08,SKU0002,4,Grocery,575,0,22.43,21.4,4.46,26.87,10,0.94,24.95,0
2023-08-15,SKU0002,4,Grocery,430,0,20.71,21.0,4.82,20.48,10,0.94,24.95,0
2023-08-22,SKU0002,4,Grocery,247,522,26.14,22.43,4.9,11.01,10,0.94,24.95,0
2023-08-29,SKU0002,4,Grocery,92,522,22.14,22.63,4.99,4.06,10,0.94,24.95,0
2023-09-05,SKU0002,4,Grocery,463,0,21.57,22.7,4.98,20.4,10,0.94,24.95,0
2023-09-12,SKU0002,4,Grocery,325,0,19.71,22.67,5.05,14.34,10,0.94,24.95,0
2023-09-19,SKU0002,4,Grocery,196,522,18.43,20.9,5.0,9.38,10,0.94,24.95,0
2023-09-26,SKU0002,4,Grocery,560,0,22.57,20.93,5.11,26.75,10,0.94,24.95,0
2023-10-03,SKU0002,4,Grocery,403,0,22.43,20.97,4.66,19.22,10,0.94,24.95,0
2023-10-10,SKU0002,4,Grocery,260,522,20.43,21.17,4.13,12.28,10,0.94,24.95,0
2023-10-17,SKU0002,4,Grocery,632,0,21.43,21.6,3.73,29.26,10,0.94,24.95,0
2023-10-24,SKU0002,4,Grocery,473,0,22.71,21.83,3.86,21.66,10,0.94,24.95,0
2023-10-31,SKU0002,4,Grocery,308,0,23.57,22.03,3.92,13.98,10,0.94,24.95,0
2023-11-07,SKU0002,4,Grocery,130,522,25.43,23.2,4.57,5.6,10,0.94,24.95,0
2023-11-14,SKU0002,4,Grocery,478,0,24.86,23.67,5.35,20.2,10,0.94,24.95,0
2023-11-21,SKU0002,4,Grocery,287,522,27.29,25.3,5.07,11.34,10,0.94,24.95,0
2023-11-28,SKU0002,4,Grocery,80,522,29.57,26.6,5.89,3.01,10,0.94,24.95,0
2023-12-05,SKU0002,4,Grocery,392,0,30.0,27.5,5.99,14.25,10,0.94,24.95,0
2023-12-12,SKU0002,4,Grocery,177,522,30.71,29.27,5.44,6.05,10,0.94,24.95,0
2023-01-31,SKU0003,1,HomeGoods,220,543,51.14,47.0,6.75,4.68,9,0.77,49.29,0
2023-02-07,SKU0003,1,HomeGoods,459,543,43.43,46.93,6.93,9.78,9,0.77,49.29,1
2023-02-14,SKU0003,1,HomeGoods,181,543,39.71,45.7,8.04,3.96,9,0.77,49.29,1
2023-02-21,SKU0003,1,HomeGoods,505,0,31.29,42.33,12.13,11.93,9,0.77,49.29,0
2023-02-28,SKU0003,1,HomeGoods,204,543,43.0,40.07,11.22,5.09,9,0.77,49.29,0
2023-03-07,SKU0003,1,HomeGoods,477,543,38.57,38.33,10.38,12.44,9,0.77,49.29,0
2023-03-14,SKU0003,1,HomeGoods,219,543,36.86,37.77,10.65,5.8,9,0.77,49.29,0
2023-03-21,SKU0003,1,HomeGoods,506,0,36.57,37.43,9.93,13.52,9,0.77,49.29,0
2023-03-28,SKU0003,1,HomeGoods,246,543,37.14,37.33,6.68,6.59,9,0.77,49.29,0
2023-04-04,SKU0003,1,HomeGoods,530,0,37.0,37.43,6.28,14.16,9,0.77,49.29,0
2023-04-11,SKU0003,1,HomeGoods,277,543,36.14,37.23,5.64,7.44,9,0.77,49.29,0
2023-04-18,SKU0003,1,HomeGoods,542,0,39.71,37.23,5.34,14.56,9,0.77,49.29,0
2023-04-25,SKU0003,1,HomeGoods,270,543,38.86,38.03,4.72,7.1,9,0.77,49.29,0
2023-05-02,SKU0003,1,HomeGoods,529,0,40.57,38.77,4.8,13.65,9,0.77,49.29,0
2023-05-09,SKU0003,1,HomeGoods,272,543,36.71,38.73,5.04,7.02,9,0.77,49.29,0
2023-05-16,SKU0003,1,HomeGoods,539,0,39.43,39.07,4.46,13.8,9,0.77,49.29,0
2023-05-23,SKU0003,1,HomeGoods,253,543,40.86,39.43,3.9,6.42,9,0.77,49.29,0
2023-05-30,SKU0003,1,HomeGoods,505,0,41.57,39.87,4.66,12.67,9,0.77,49.29,0
2023-06-06,SKU0003,1,HomeGoods,243,543,37.43,39.67,4.78,6.13,9,0.77,49.29,0
2023-06-13,SKU0003,1,HomeGoods,533,0,36.14,39.07,5.22,13.64,9,0.77,49.29,0
2023-06-20,SKU0003,1,HomeGoods,269,543,37.71,38.47,7.15,6.99,9,0.77,49.29,0
2023-06-27,SKU0003,1,HomeGoods,582,0,32.86,36.7,7.72,15.86,9,0.77,49.29,0
2023-07-04,SKU0003,1,HomeGoods,321,543,37.29,36.2,7.03,8.87,9,0.77,49.29,0
2023-07-11,SKU0003,1,HomeGoods,602,0,37.43,36.5,8.15,16.49,9,0.77,49.29,0
2023-07-18,SKU0003,1,HomeGoods,349,543,36.14,36.47,7.44,9.57,9,0.77,49.29,0
2023-07-25,SKU0003,1,HomeGoods,606,0,40.86,37.6,7.96,16.12,9,0.77,49.29,0
2023-08-01,SKU0003,1,HomeGoods,353,543,36.14,37.8,8.25,9.34,9,0.77,49.29,0
2023-08-08,SKU0003,1,HomeGoods,591,0,43.57,39.67,8.7,14.9,9,0.77,49.29,0
2023-08-15,SKU0003,1,HomeGoods,343,543,35.43,38.97,8.43,8.8,9,0.77,49.29,0
2023-08-22,SKU0003,1,HomeGoods,641,0,35.0,37.73,8.07,16.99,9,0.77,49.29,0
2023-08-29,SKU0003,1,HomeGoods,374,543,38.14,38.37,8.25,9.75,9,0.77,49.29,0
2023-09-05,SKU0003,1,HomeGoods,660,0,36.71,37.23,7.11,17.73,9,0.77,49.29,0
2023-09-12,SKU0003,1,HomeGoods,375,543,40.71,37.83,7.25,9.91,9,0.77,49.29,0
2023-09-19,SKU0003,1,HomeGoods,638,0,40.0,38.73,7.41,16.47,9,0.77,49.29,0
2023-09-26,SKU0003,1,HomeGoods,331,543,43.86,40.47,7.37,8.18,9,0.77,49.29,0
2023-10-03,SKU0003,1,HomeGoods,607,0,38.14,40.5,7.23,14.99,9,0.77,49.29,0
2023-10-10,SKU0003,1,HomeGoods,341,543,38.0,39.73,6.46,8.58,9,0.77,49.29,0
2023-10-17,SKU0003,1,HomeGoods,619,0,37.86,39.37,6.8,15.72,9,0.77,49.29,0
2023-10-24,SKU0003,1,HomeGoods,372,543,35.29,37.7,6.36,9.87,9,0.77,49.29,0
2023-10-31,SKU0003,1,HomeGoods,631,0,40.57,38.0,6.82,16.61,9,0.77,49.29,0
2023-11-07,SKU0003,1,HomeGoods,275,543,50.86,40.87,8.97,6.73,9,0.77,49.29,0
2023-11-14,SKU0003,1,HomeGoods,462,543,50.86,43.8,9.47,10.55,9,0.77,49.29,0
2023-11-21,SKU0003,1,HomeGoods,126,543,48.0,46.8,7.91,2.69,9,0.77,49.29,0
2023-11-28,SKU0003,1,HomeGoods,322,543,49.57,48.87,6.54,6.59,9,0.77,49.29,0
2023-12-05,SKU0003,1,HomeGoods,462,543,57.57,51.3,6.12,9.01,9,0.77,49.29,0
2023-12-12,SKU0003,1,HomeGoods,80,543,54.57,52.37,6.96,1.53,9,0.77,49.29,0
2023-01-31,SKU0003,2,HomeGoods,117,647,35.14,34.4,6.32,3.4,9,0.77,49.29,0
2023-02-07,SKU0003,2,HomeGoods,559,0,29.29,33.03,7.27,16.92,9,0.77,49.29,0
2023-02-14,SKU0003,2,HomeGoods,358,0,28.71,31.87,7.86,11.23,9,0.77,49.29,0
2023-02-21,SKU0003,2,HomeGoods,140,647,31.14,31.23,8.18,4.48,9,0.77,49.29,0
2023-02-28,SKU0003,2,HomeGoods,565,0,31.71,30.5,6.13,18.52,9,0.77,49.29,0
2023-03-07,SKU0003,2,HomeGoods,387,0,25.43,28.97,5.81,13.36,9,0.77,49.29,0
2023-03-14,SKU0003,2,HomeGoods,202,647,26.43,28.53,6.13,7.08,9,0.77,49.29,0
2023-03-21,SKU0003,2,HomeGoods,646,0,29.0,28.53,6.14,22.64,9,0.77,49.29,0
2023-03-28,SKU0003,2,HomeGoods,439,0,29.57,27.83,5.71,15.77,9,0.77,49.29,0
2023-04-04,SKU0003,2,HomeGoods,250,647,27.0,28.1,5.7,8.9,9,0.77,49.29,0
2023-04-11,SKU0003,2,HomeGoods,682,0,30.71,28.73,5.01,23.74,9,0.77,49.29,0
2023-04-18,SKU0003,2,HomeGoods,475,0,29.57,29.47,4.93,16.12,9,0.77,49.29,0
2023-04-25,SKU0003,2,HomeGoods,285,0,27.14,28.67,4.71,9.94,9,0.77,49.29,0
2023-05-02,SKU0003,2,HomeGoods,95,647,27.14,28.37,4.92,3.35,9,0.77,49.29,0
2023-05-09,SKU0003,2,HomeGoods,540,0,28.86,28.17,4.86,19.17,9,0.77,49.29,0
2023-05-16,SKU0003,2,HomeGoods,354,0,26.57,27.7,4.94,12.78,9,0.77,49.29,0
2023-05-23,SKU0003,2,HomeGoods,139,647,30.71,28.33,5.06,4.91,9,0.77,49.29,0
2023-05-30,SKU0003,2,HomeGoods,593,0,27.57,28.17,5.53,21.05,9,0.77,49.29,0
2023-06-06,SKU0003,2,HomeGoods,424,0,24.14,27.5,5.98,15.42,9,0.77,49.29,0
2023-06-13,SKU0003,2,HomeGoods,222,647,28.86,27.9,6.17,7.96,9,0.77,49.29,0
2023-06-20,SKU0003,2,HomeGoods,655,0,30.57,27.87,6.15,23.5,9,0.77,49.29,0
2023-06-27,SKU0003,2,HomeGoods,468,0,26.71,27.87,6.0,16.79,9,0.77,49.29,0
2023-07-04,SKU0003,2,HomeGoods,295,0,24.71,27.13,5.91,10.87,9,0.77,49.29,0
2023-07-11,SKU0003,2,HomeGoods,80,647,30.71,28.37,6.44,2.82,9,0.77,49.29,0
2023-07-18,SKU0003,2,HomeGoods,543,0,26.29,27.53,6.27,19.72,9,0.77,49.29,0
2023-07-25,SKU0003,2,HomeGoods,344,0,28.43,27.83,5.63,12.36,9,0.77,49.29,0
2023-08-01,SKU0003,2,HomeGoods,170,647,24.86,27.4,5.76,6.2,9,0.77,49.29,0
2023-08-08,SKU0003,2,HomeGoods,619,0,28.29,27.67,5.61,22.37,9,0.77,49.29,0
2023-08-15,SKU0003,2,HomeGoods,411,0,29.71,27.83,5.14,14.77,9,0.77,49.29,0
2023-08-22,SKU0003,2,HomeGoods,218,647,27.57,27.67,6.06,7.88,9,0.77,49.29,0
2023-08-29,SKU0003,2,HomeGoods,664,0,28.71,28.2,6.32,23.55,9,0.77,49.29,0
2023-09-05,SKU0003,2,HomeGoods,467,0,28.14,28.33,6.63,16.48,9,0.77,49.29,0
2023-09-12,SKU0003,2,HomeGoods,287,0,25.71,27.67,7.16,10.37,9,0.77,49.29,1
2023-09-19,SKU0003,2,HomeGoods,78,647,29.86,27.73,7.23,2.81,9,0.77,49.29,1
2023-09-26,SKU0003,2,HomeGoods,529,0,28.0,28.0,9.34,18.89,9,0.77,49.29,0
2023-10-03,SKU0003,2,HomeGoods,332,0,28.14,27.77,8.84,11.96,9,0.77,49.29,0
2023-10-10,SKU0003,2,HomeGoods,127,647,29.29,29.13,8.73,4.36,9,0.77,49.29,0
2023-10-17,SKU0003,2,HomeGoods,541,0,33.29,29.4,8.9,18.4,9,0.77,49.29,0
2023-10-24,SKU0003,2,HomeGoods,338,0,29.0,30.5,6.0,11.08,9,0.77,49.29,1
2023-10-31,SKU0003,2,HomeGoods,125,647,30.43,30.1,5.93,4.15,9,0.77,49.29,1
2023-11-07,SKU0003,2,HomeGoods,0,647,17.86,27.97,11.79,0.0,9,0.77,49.29,1
2023-11-14,SKU0003,2,HomeGoods,470,0,25.29,26.33,14.26,17.85,9,0.77,49.29,1
2023-11-21,SKU0003,2,HomeGoods,209,647,37.29,27.53,15.05,7.59,9,0.77,49.29,1
2023-11-28,SKU0003,2,HomeGoods,602,0,36.29,29.43,15.84,20.45,9,0.77,49.29,0
2023-12-05,SKU0003,2,HomeGoods,341,0,37.29,31.77,14.52,10.73,9,0.77,49.29,0
2023-12-12,SKU0003,2,HomeGoods,80,647,37.29,37.57,7.07,2.13,9,0.77,49.29,0
2023-01-31,SKU0003,3,HomeGoods,334,0,27.57,29.27,8.21,11.41,9,0.77,49.29,0
2023-02-07,SKU0003,3,HomeGoods,154,555,25.71,28.8,8.89,5.35,9,0.77,49.29,0
2023-02-14,SKU0003,3,HomeGoods,526,0,26.14,26.43,7.35,19.9,9,0.77,49.29,0
2023-02-21,SKU0003,3,HomeGoods,359,0,23.86,25.27,7.21,14.21,9,0.77,49.29,0
2023-02-28,SKU0003,3,HomeGoods,181,555,25.43,25.6,5.87,7.07,9,0.77,49.29,0
2023-03-07,SKU0003,3,HomeGoods,555,0,25.86,25.5,5.69,21.76,9,0.77,49.29,0
2023-03-14,SKU0003,3,HomeGoods,371,0,26.29,25.47,4.83,14.57,9,0.77,49.29,1
2023-03-21,SKU0003,3,HomeGoods,197,555,24.86,25.77,4.71,7.65,9,0.77,49.29,1
2023-03-28,SKU0003,3,HomeGoods,0,555,28.14,26.27,5.26,0.0,9,0.77,49.29,1
2023-04-04,SKU0003,3,HomeGoods,427,0,18.29,24.4,8.62,17.5,9,0.77,49.29,0
2023-04-11,SKU0003,3,HomeGoods,244,555,26.14,24.7,8.69,9.88,9,0.77,49.29,0
2023-04-18,SKU0003,3,HomeGoods,69,555,25.0,24.4,8.54,2.83,9,0.77,49.29,0
2023-04-25,SKU0003,3,HomeGoods,437,0,26.71,24.27,8.34,18.01,9,0.77,49.29,0
2023-05-02,SKU0003,3,HomeGoods,249,555,26.86,26.7,4.86,9.33,9,0.77,49.29,0
2023-05-09,SKU0003,3,HomeGoods,103,555,20.86,25.03,5.63,4.11,9,0.77,49.29,0
2023-05-16,SKU0003,3,HomeGoods,492,0,23.71,24.4,5.8,20.16,9,0.77,49.29,0
2023-05-23,SKU0003,3,HomeGoods,325,0,23.86,23.7,5.6,13.71,9,0.77,49.29,0
2023-05-30,SKU0003,3,HomeGoods,114,555,30.14,24.7,6.23,4.62,9,0.77,49.29,0
2023-06-06,SKU0003,3,HomeGoods,484,0,26.43,25.87,4.85,18.71,9,0.77,49.29,0
2023-06-13,SKU0003,3,HomeGoods,324,0,22.86,25.77,4.66,12.57,9,0.77,49.29,0
2023-06-20,SKU0003,3,HomeGoods,171,555,21.86,25.53,4.85,6.7,9,0.77,49.29,0
2023-06-27,SKU0003,3,HomeGoods,567,0,22.71,24.17,5.17,23.46,9,0.77,49.29,0
2023-07-04,SKU0003,3,HomeGoods,384,0,26.14,23.67,4.6,16.23,9,0.77,49.29,0
2023-07-11,SKU0003,3,HomeGoods,217,555,23.86,23.43,4.75,9.26,9,0.77,49.29,1
2023-07-18,SKU0003,3,HomeGoods,22,555,27.86,24.9,4.98,0.88,9,0.77,49.29,1
2023-07-25,SKU0003,3,HomeGoods,527,0,7.14,21.27,10.54,24.78,9,0.77,49.29,0
2023-08-01,SKU0003,3,HomeGoods,345,0,26.0,21.6,10.7,15.97,9,0.77,49.29,0
2023-08-08,SKU0003,3,HomeGoods,143,555,28.86,22.9,11.22,6.24,9,0.77,49.29,0
2023-08-15,SKU0003,3,HomeGoods,523,0,25.0,22.23,11.02,23.52,9,0.77,49.29,0
2023-08-22,SKU0003,3,HomeGoods,343,0,25.71,25.57,6.92,13.42,9,0.77,49.29,0
2023-08-29,SKU0003,3,HomeGoods,163,555,25.71,26.67,5.41,6.11,9,0.77,49.29,0
2023-09-05,SKU0003,3,HomeGoods,550,0,24.0,25.7,5.71,21.4,9,0.77,49.29,0
2023-09-12,SKU0003,3,HomeGoods,389,0,23.0,24.9,5.55,15.62,9,0.77,49.29,0
2023-09-19,SKU0003,3,HomeGoods,225,555,23.43,24.4,6.16,9.22,9,0.77,49.29,0
2023-09-26,SKU0003,3,HomeGoods,66,555,22.71,23.37,5.12,2.82,9,0.77,49.29,0
2023-10-03,SKU0003,3,HomeGoods,468,0,21.86,22.7,4.73,20.62,9,0.77,49.29,0
2023-10-10,SKU0003,3,HomeGoods,294,0,24.86,23.37,4.69,12.58,9,0.77,49.29,1
2023-10-17,SKU0003,3,HomeGoods,115,555,25.57,23.9,4.1,4.81,9,0.77,49.29,1
2023-10-24,SKU0003,3,HomeGoods,0,555,16.43,22.3,8.9,0.0,9,0.77,49.29,1
2023-10-31,SKU0003,3,HomeGoods,411,0,20.57,22.0,9.93,18.68,9,0.77,49.29,1
2023-11-07,SKU0003,3,HomeGoods,194,555,31.0,23.57,10.95,8.23,9,0.77,49.29,1
2023-11-14,SKU0003,3,HomeGoods,0,555,27.71,24.17,12.35,0.0,9,0.77,49.29,1
2023-11-21,SKU0003,3,HomeGoods,418,0,19.57,23.07,14.06,18.12,9,0.77,49.29,0
2023-11-28,SKU0003,3,HomeGoods,199,555,31.29,27.17,11.93,7.33,9,0.77,49.29,0
2023-12-05,SKU0003,3,HomeGoods,508,0,35.14,29.1,12.61,17.46,9,0.77,49.29,0
2023-12-12,SKU0003,3,HomeGoods,288,0,31.43,28.53,12.56,10.09,9,0.77,49.29,0
2023-01-31,SKU0003,4,HomeGoods,403,0,44.43,40.43,6.51,9.97,9,0.77,49.29,0
2023-02-07,SKU0003,4,HomeGoods,134,741,38.43,40.27,7.18,3.33,9,0.77,49.29,0
2023-02-14,SKU0003,4,HomeGoods,639,0,33.71,38.67,7.52,16.53,9,0.77,49.29,0
2023-02-21,SKU0003,4,HomeGoods,390,741,35.57,38.37,7.76,10.17,9,0.77,49.29,0
2023-02-28,SKU0003,4,HomeGoods,180,741,30.0,34.83,7.96,5.17,9,0.77,49.29,0
2023-03-07,SKU0003,4,HomeGoods,680,0,34.43,33.53,7.6,20.28,9,0.77,49.29,0
2023-03-14,SKU0003,4,HomeGoods,440,0,34.29,33.77,7.66,13.03,9,0.77,49.29,0
2023-03-21,SKU0003,4,HomeGoods,215,741,32.14,33.2,7.32,6.48,9,0.77,49.29,0
2023-03-28,SKU0003,4,HomeGoods,691,0,37.86,34.63,7.73,19.95,9,0.77,49.29,0
2023-04-04,SKU0003,4,HomeGoods,472,0,31.29,33.77,7.6,13.98,9,0.77,49.29,0
2023-04-11,SKU0003,4,HomeGoods,239,741,33.29,33.5,6.68,7.13,9,0.77,49.29,0
2023-04-18,SKU0003,4,HomeGoods,760,0,31.43,33.47,6.28,22.71,9,0.77,49.29,0
2023-04-25,SKU0003,4,HomeGoods,531,0,32.71,33.1,6.83,16.04,9,0.77,49.29,0
