po_id,sku,warehouse_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,qty_ordered
1575,SKU0021,4,10,2023-07-31,2023-08-21,2023-08-21,423
1576,SKU0021,4,10,2023-09-03,2023-09-24,2023-09-24,423
1577,SKU0021,4,10,2023-10-09,2023-10-30,2023-10-30,423
1578,SKU0021,4,10,2023-11-10,2023-12-01,2023-12-07,423
1579,SKU0021,4,10,2023-12-11,2024-01-01,2024-01-01,423
1580,SKU0022,1,1,2023-01-01,2023-01-20,2023-01-20,1128
1581,SKU0022,1,1,2023-01-25,2023-02-13,2023-02-13,1128
1582,SKU0022,1,1,2023-02-22,2023-03-13,2023-03-13,1128
1583,SKU0022,1,1,2023-03-25,2023-04-13,2023-04-13,1128
1584,SKU0022,1,1,2023-04-23,2023-05-12,2023-05-12,1128
1585,SKU0022,1,1,2023-05-24,2023-06-12,2023-06-12,1128
1586,SKU0022,1,1,2023-06-24,2023-07-13,2023-07-17,1128
1587,SKU0022,1,1,2023-07-25,2023-09-20,2023-09-23,1128
1588,SKU0022,1,1,2023-09-24,2023-10-13,2023-10-13,1128
1589,SKU0022,1,1,2023-10-25,2023-11-13,2023-11-16,1128
1590,SKU0022,1,1,2023-11-19,2023-12-08,2023-12-08,1128
1591,SKU0022,1,1,2023-12-13,2024-01-01,2024-01-01,1128
1592,SKU0022,2,1,2023-01-06,2023-01-25,2023-01-30,577
1593,SKU0022,2,1,2023-02-17,2023-03-08,2023-03-08,577
1594,SKU0022,2,1,2023-04-04,2023-04-23,2023-04-23,577
1595,SKU0022,2,1,2023-05-24,2023-06-12,2023-06-12,577
1596,SKU0022,2,1,2023-07-07,2023-07-26,2023-07-26,577
1597,SKU0022,2,1,2023-08-26,2023-10-22,2023-10-22,577
1598,SKU0022,2,1,2023-11-05,2023-11-24,2023-11-24,577
1599,SKU0022,2,1,2023-12-09,2023-12-28,2023-12-28,577
1600,SKU0022,3,1,2023-01-16,2023-02-04,2023-02-04,1192
1601,SKU0022,3,1,2023-02-20,2023-03-11,2023-03-11,1192
1602,SKU0022,3,1,2023-04-02,2023-04-21,2023-04-21,1192
1603,SKU0022,3,1,2023-05-12,2023-05-31,2023-05-31,1192
1604,SKU0022,3,1,2023-06-21,2023-07-10,2023-07-10,1192
1605,SKU0022,3,1,2023-07-30,2023-09-25,2023-09-25,1192
1606,SKU0022,3,1,2023-10-03,2023-10-22,2023-10-22,1192
1607,SKU0022,3,1,2023-11-08,2023-11-27,2023-11-27,1192
1608,SKU0022,3,1,2023-12-07,2023-12-26,2023-12-26,1192
1609,SKU0022,4,1,2023-01-13,2023-02-01,2023-02-01,706
1610,SKU0022,4,1,2023-02-27,2023-03-18,2023-03-18,706
1611,SKU0022,4,1,2023-04-15,2023-05-04,2023-05-04,706
1612,SKU0022,4,1,2023-06-03,2023-06-22,2023-06-22,706
1613,SKU0022,4,1,2023-07-19,2023-09-14,2023-09-20,706
1614,SKU0022,4,1,2023-10-12,2023-10-31,2023-10-31,706
1615,SKU0022,4,1,2023-11-21,2023-12-10,2023-12-10,706
1616,SKU0022,4,1,2023-12-25,2024-01-13,2024-01-13,706
1617,SKU0023,1,5,2023-01-17,2023-02-03,2023-02-03,124
1618,SKU0023,1,5,2023-02-18,2023-03-07,2023-03-07,124
1619,SKU0023,1,5,2023-03-23,2023-04-09,2023-04-09,124
1620,SKU0023,1,5,2023-04-23,2023-05-10,2023-05-10,124
1621,SKU0023,1,5,2023-05-27,2023-06-13,2023-06-13,124
1622,SKU0023,1,5,2023-07-05,2023-07-22,2023-07-22,124
1623,SKU0023,1,5,2023-08-10,2023-09-30,2023-09-30,124
1624,SKU0023,1,5,2023-10-17,2023-11-03,2023-11-03,124
1625,SKU0023,1,5,2023-11-14,2023-12-01,2023-12-01,124
1626,SKU0023,1,5,2023-12-13,2023-12-30,2023-12-30,124
1627,SKU0023,2,5,2023-01-10,2023-01-27,2023-01-27,679
1628,SKU0023,2,5,2023-02-07,2023-02-24,2023-02-24,679
1629,SKU0023,2,5,2023-03-07,2023-03-24,2023-03-24,679
1630,SKU0023,2,5,2023-03-30,2023-04-16,2023-04-16,679
1631,SKU0023,2,5,2023-04-22,2023-05-09,2023-05-09,679
1632,SKU0023,2,5,2023-05-19,2023-06-05,2023-06-05,679
1633,SKU0023,2,5,2023-06-17,2023-07-04,2023-07-04,679
1634,SKU0023,2,5,2023-07-16,2023-09-05,2023-09-05,679
1635,SKU0023,2,5,2023-09-13,2023-11-03,2023-11-03,679
1636,SKU0023,2,5,2023-11-09,2023-11-26,2023-11-26,679
1637,SKU0023,2,5,2023-12-02,2023-12-19,2023-12-19,679
1638,SKU0023,2,5,2023-12-25,2024-01-11,2024-01-11,679
1639,SKU0023,3,5,2023-01-12,2023-01-29,2023-01-29,726
1640,SKU0023,3,5,2023-02-14,2023-03-03,2023-03-03,726
1641,SKU0023,3,5,2023-03-14,2023-03-31,2023-03-31,726
1642,SKU0023,3,5,2023-04-09,2023-04-26,2023-04-26,726
1643,SKU0023,3,5,2023-05-08,2023-05-25,2023-05-29,726
1644,SKU0023,3,5,2023-06-09,2023-06-26,2023-06-26,726
1645,SKU0023,3,5,2023-07-13,2023-07-30,2023-07-30,726
1646,SKU0023,3,5,2023-08-16,2023-10-06,2023-10-06,726
1647,SKU0023,3,5,2023-10-16,2023-11-02,2023-11-02,726
1648,SKU0023,3,5,2023-11-12,2023-11-29,2023-11-29,726
1649,SKU0023,3,5,2023-12-06,2023-12-23,2023-12-23,726
1650,SKU0023,3,5,2023-12-29,2024-01-15,2024-01-15,726
1651,SKU0023,4,5,2023-01-12,2023-01-29,2023-01-29,724
1652,SKU0023,4,5,2023-02-19,2023-03-08,2023-03-08,724
1653,SKU0023,4,5,2023-03-24,2023-04-10,2023-04-10,724
1654,SKU0023,4,5,2023-04-25,2023-05-12,2023-05-12,724
1655,SKU0023,4,5,2023-06-03,2023-06-20,2023-06-20,724
1656,SKU0023,4,5,2023-07-14,2023-07-31,2023-07-31,724
1657,SKU0023,4,5,2023-08-24,2023-10-14,2023-10-14,724
1658,SKU0023,4,5,2023-10-28,2023-11-14,2023-11-14,724
1659,SKU0023,4,5,2023-11-26,2023-12-13,2023-12-13,724
1660,SKU0023,4,5,2023-12-24,2024-01-10,2024-01-10,724
1661,SKU0024,1,6,2023-01-03,2023-01-08,2023-01-08,201
1662,SKU0024,1,6,2023-01-13,2023-01-18,2023-01-18,201
1663,SKU0024,1,6,2023-01-23,2023-01-28,2023-01-28,201
1664,SKU0024,1,6,2023-02-02,2023-02-07,2023-02-09,201
1665,SKU0024,1,6,2023-02-10,2023-02-15,2023-02-15,201
1666,SKU0024,1,6,2023-02-17,2023-02-22,2023-02-22,201
1667,SKU0024,1,6,2023-02-24,2023-03-01,2023-03-01,201
1668,SKU0024,1,6,2023-03-05,2023-03-10,2023-03-10,201
1669,SKU0024,1,6,2023-03-14,2023-03-19,2023-03-19,201
1670,SKU0024,1,6,2023-03-22,2023-03-27,2023-03-27,201
1671,SKU0024,1,6,2023-03-29,2023-04-03,2023-04-03,201
1672,SKU0024,1,6,2023-04-06,2023-04-11,2023-04-11,201
1673,SKU0024,1,6,2023-04-14,2023-04-19,2023-04-19,201
1674,SKU0024,1,6,2023-04-22,2023-04-27,2023-04-27,201
1675,SKU0024,1,6,2023-05-01,2023-05-06,2023-05-06,201
1676,SKU0024,1,6,2023-05-10,2023-05-15,2023-05-19,201
1677,SKU0024,1,6,2023-05-19,2023-05-24,2023-05-24,201
1678,SKU0024,1,6,2023-05-27,2023-06-01,2023-06-01,201
1679,SKU0024,1,6,2023-06-05,2023-06-10,2023-06-10,201
1680,SKU0024,1,6,2023-06-14,2023-06-19,2023-06-19,201
1681,SKU0024,1,6,2023-06-22,2023-06-27,2023-06-27,201
1682,SKU0024,1,6,2023-07-01,2023-07-06,2023-07-12,201
1683,SKU0024,1,6,2023-07-12,2023-07-17,2023-07-17,201
1684,SKU0024,1,6,2023-07-20,2023-07-25,2023-07-25,201
1685,SKU0024,1,6,2023-07-28,2023-08-02,2023-08-02,201
1686,SKU0024,1,6,2023-08-07,2023-08-12,2023-08-12,201
1687,SKU0024,1,6,2023-08-15,2023-08-20,2023-08-20,201
1688,SKU0024,1,6,2023-08-24,2023-08-29,2023-08-29,201
1689,SKU0024,1,6,2023-09-01,2023-09-06,2023-09-06,201
1690,SKU0024,1,6,2023-09-09,2023-09-14,2023-09-14,201
1691,SKU0024,1,6,2023-09-17,2023-09-22,2023-09-22,201
1692,SKU0024,1,6,2023-09-24,2023-09-29,2023-09-29,201
1693,SKU0024,1,6,2023-10-02,2023-10-07,2023-10-07,201
1694,SKU0024,1,6,2023-10-10,2023-10-15,2023-10-15,201
1695,SKU0024,1,6,2023-10-17,2023-10-22,2023-10-22,201
1696,SKU0024,1,6,2023-10-25,2023-10-30,2023-10-30,201
1697,SKU0024,1,6,2023-11-01,2023-11-06,2023-11-06,201
1698,SKU0024,1,6,2023-11-06,2023-11-11,2023-11-11,201
1699,SKU0024,1,6,2023-11-11,2023-11-16,2023-11-16,201
1700,SKU0024,1,6,2023-11-16,2023-11-21,2023-11-21,201
1701,SKU0024,1,6,2023-11-21,2023-11-26,2023-11-26,201
1702,SKU0024,1,6,2023-11-27,2023-12-02,2023-12-02,201
1703,SKU0024,1,6,2023-12-02,2023-12-07,2023-12-07,201
1704,SKU0024,1,6,2023-12-07,2023-12-12,2023-12-12,201
1705,SKU0024,1,6,2023-12-12,2023-12-17,2023-12-17,201
1706,SKU0024,1,6,2023-12-17,2023-12-22,2023-12-22,201
1707,SKU0024,1,6,2023-12-22,2023-12-27,2023-12-27,201
1708,SKU0024,1,6,2023-12-27,2024-01-01,2024-01-01,201
1709,SKU0024,2,6,2023-01-09,2023-01-14,2023-01-14,174
1710,SKU0024,2,6,2023-01-24,2023-01-29,2023-01-29,174
1711,SKU0024,2,6,2023-02-07,2023-02-12,2023-02-12,174
1712,SKU0024,2,6,2023-02-20,2023-02-25,2023-02-25,174
1713,SKU0024,2,6,2023-03-05,2023-03-10,2023-03-10,174
1714,SKU0024,2,6,2023-03-17,2023-03-22,2023-03-22,174
1715,SKU0024,2,6,2023-03-30,2023-04-04,2023-04-04,174
1716,SKU0024,2,6,2023-04-13,2023-04-18,2023-04-18,174
1717,SKU0024,2,6,2023-04-24,2023-04-29,2023-04-29,174
1718,SKU0024,2,6,2023-05-06,2023-05-11,2023-05-11,174
1719,SKU0024,2,6,2023-05-18,2023-05-23,2023-05-23,174
1720,SKU0024,2,6,2023-05-31,2023-06-05,2023-06-05,174
1721,SKU0024,2,6,2023-06-11,2023-06-16,2023-06-16,174
1722,SKU0024,2,6,2023-06-24,2023-06-29,2023-06-29,174
1723,SKU0024,2,6,2023-07-09,2023-07-14,2023-07-14,174
1724,SKU0024,2,6,2023-07-19,2023-07-24,2023-07-24,174
1725,SKU0024,2,6,2023-07-31,2023-08-05,2023-08-05,174
1726,SKU0024,2,6,2023-08-14,2023-08-19,2023-08-19,174
1727,SKU0024,2,6,2023-08-26,2023-08-31,2023-08-31,174
1728,SKU0024,2,6,2023-09-07,2023-09-12,2023-09-12,174
1729,SKU0024,2,6,2023-09-20,2023-09-25,2023-09-25,174
1730,SKU0024,2,6,2023-10-02,2023-10-07,2023-10-07,174
1731,SKU0024,2,6,2023-10-14,2023-10-19,2023-10-19,174
1732,SKU0024,2,6,2023-10-25,2023-10-30,2023-10-30,174
1733,SKU0024,2,6,2023-11-04,2023-11-09,2023-11-09,174
1734,SKU0024,2,6,2023-11-12,2023-11-17,2023-11-17,174
1735,SKU0024,2,6,2023-11-20,2023-11-25,2023-11-25,174
1736,SKU0024,2,6,2023-11-28,2023-12-03,2023-12-03,174
1737,SKU0024,2,6,2023-12-06,2023-12-11,2023-12-11,174
1738,SKU0024,2,6,2023-12-14,2023-12-19,2023-12-19,174
1739,SKU0024,2,6,2023-12-21,2023-12-26,2023-12-26,174
1740,SKU0024,2,6,2023-12-28,2024-01-02,2024-01-02,174
1741,SKU0024,3,6,2023-01-13,2023-01-18,2023-01-22,223
1742,SKU0024,3,6,2023-01-29,2023-02-03,2023-02-03,223
1743,SKU0024,3,6,2023-02-10,2023-02-15,2023-02-15,223
1744,SKU0024,3,6,2023-02-24,2023-03-01,2023-03-01,223
1745,SKU0024,3,6,2023-03-09,2023-03-14,2023-03-14,223
1746,SKU0024,3,6,2023-03-22,2023-03-27,2023-03-31,223
1747,SKU0024,3,6,2023-04-05,2023-04-10,2023-04-10,223
1748,SKU0024,3,6,2023-04-18,2023-04-23,2023-04-23,223
1749,SKU0024,3,6,2023-04-29,2023-05-04,2023-05-04,223
1750,SKU0024,3,6,2023-05-11,2023-05-16,2023-05-16,223
1751,SKU0024,3,6,2023-05-23,2023-05-28,2023-05-28,223
1752,SKU0024,3,6,2023-06-05,2023-06-10,2023-06-10,223
1753,SKU0024,3,6,2023-06-17,2023-06-22,2023-06-22,223
1754,SKU0024,3,6,2023-06-30,2023-07-05,2023-07-05,223
1755,SKU0024,3,6,2023-07-15,2023-07-20,2023-07-20,223
1756,SKU0024,3,6,2023-07-27,2023-08-01,2023-08-01,223
1757,SKU0024,3,6,2023-08-10,2023-08-15,2023-08-15,223
1758,SKU0024,3,6,2023-08-23,2023-08-28,2023-08-28,223
1759,SKU0024,3,6,2023-09-05,2023-09-10,2023-09-10,223
1760,SKU0024,3,6,2023-09-17,2023-09-22,2023-09-22,223
1761,SKU0024,3,6,2023-09-29,2023-10-04,2023-10-11,223
1762,SKU0024,3,6,2023-10-17,2023-10-22,2023-10-22,223
1763,SKU0024,3,6,2023-11-01,2023-11-06,2023-11-06,223
1764,SKU0024,3,6,2023-11-09,2023-11-14,2023-11-14,223
1765,SKU0024,3,6,2023-11-17,2023-11-22,2023-11-24,223
1766,SKU0024,3,6,2023-11-27,2023-12-02,2023-12-02,223
1767,SKU0024,3,6,2023-12-05,2023-12-10,2023-12-10,223
1768,SKU0024,3,6,2023-12-13,2023-12-18,2023-12-18,223
1769,SKU0024,3,6,2023-12-20,2023-12-25,2023-12-25,223
1770,SKU0024,3,6,2023-12-27,2024-01-01,2024-01-01,223
1771,SKU0024,4,6,2023-01-06,2023-01-11,2023-01-11,67
1772,SKU0024,4,6,2023-01-19,2023-01-24,2023-01-24,67
1773,SKU0024,4,6,2023-02-02,2023-02-07,2023-02-07,67
1774,SKU0024,4,6,2023-02-15,2023-02-20,2023-02-20,67
1775,SKU0024,4,6,2023-03-01,2023-03-06,2023-03-06,67
1776,SKU0024,4,6,2023-03-12,2023-03-17,2023-03-17,67
1777,SKU0024,4,6,2023-03-25,2023-03-30,2023-03-30,67
1778,SKU0024,4,6,2023-04-09,2023-04-14,2023-04-14,67
1779,SKU0024,4,6,2023-04-20,2023-04-25,2023-04-25,67
1780,SKU0024,4,6,2023-05-02,2023-05-07,2023-05-07,67
1781,SKU0024,4,6,2023-05-20,2023-05-25,2023-05-25,67
1782,SKU0024,4,6,2023-05-31,2023-06-05,2023-06-05,67
1783,SKU0024,4,6,2023-06-13,2023-06-18,2023-06-18,67
1784,SKU0024,4,6,2023-06-23,2023-06-28,2023-06-28,67
1785,SKU0024,4,6,2023-07-03,2023-07-08,2023-07-08,67
1786,SKU0024,4,6,2023-07-16,2023-07-21,2023-07-21,67
1787,SKU0024,4,6,2023-07-31,2023-08-05,2023-08-05,67
1788,SKU0024,4,6,2023-08-16,2023-08-21,2023-08-21,67
1789,SKU0024,4,6,2023-08-29,2023-09-03,2023-09-03,67
1790,SKU0024,4,6,2023-09-13,2023-09-18,2023-09-18,67
1791,SKU0024,4,6,2023-09-26,2023-10-01,2023-10-01,67
1792,SKU0024,4,6,2023-10-10,2023-10-15,2023-10-15,67
1793,SKU0024,4,6,2023-10-21,2023-10-26,2023-10-26,67
1794,SKU0024,4,6,2023-10-31,2023-11-05,2023-11-05,67
1795,SKU0024,4,6,2023-11-08,2023-11-13,2023-11-13,67
1796,SKU0024,4,6,2023-11-15,2023-11-20,2023-11-20,67
1797,SKU0024,4,6,2023-11-22,2023-11-27,2023-11-27,67
1798,SKU0024,4,6,2023-11-29,2023-12-04,2023-12-04,67
1799,SKU0024,4,6,2023-12-05,2023-12-10,2023-12-10,67
1800,SKU0024,4,6,2023-12-12,2023-12-17,2023-12-17,67
1801,SKU0024,4,6,2023-12-19,2023-12-24,2023-12-24,67
1802,SKU0024,4,6,2023-12-27,2024-01-01,2024-01-01,67
1803,SKU0025,1,2,2023-01-16,2023-01-26,2023-01-28,641
1804,SKU0025,1,2,2023-02-15,2023-02-25,2023-02-25,641
1805,SKU0025,1,2,2023-03-07,2023-03-17,2023-03-17,641
1806,SKU0025,1,2,2023-03-26,2023-04-05,2023-04-05,641
1807,SKU0025,1,2,2023-04-09,2023-04-19,2023-04-19,641
1808,SKU0025,1,2,2023-04-20,2023-04-30,2023-04-30,641
1809,SKU0025,1,2,2023-05-01,2023-05-11,2023-05-11,641
1810,SKU0025,1,2,2023-05-12,2023-05-22,2023-05-25,641
1811,SKU0025,1,2,2023-05-26,2023-06-05,2023-06-09,641
1812,SKU0025,1,2,2023-06-10,2023-06-20,2023-06-20,641
1813,SKU0025,1,2,2023-06-21,2023-07-01,2023-07-01,641
1814,SKU0025,1,2,2023-07-04,2023-07-14,2023-07-21,641
1815,SKU0025,1,2,2023-07-23,2023-08-02,2023-08-02,641
1816,SKU0025,1,2,2023-08-07,2023-08-17,2023-08-17,641
1817,SKU0025,1,2,2023-08-26,2023-09-05,2023-09-05,641
1818,SKU0025,1,2,2023-09-15,2023-09-25,2023-10-02,641
1819,SKU0025,1,2,2023-10-05,2023-10-15,2023-10-21,641
1820,SKU0025,1,2,2023-10-24,2023-11-03,2023-11-03,641
1821,SKU0025,1,2,2023-11-12,2023-11-22,2023-11-22,641
1822,SKU0025,1,2,2023-11-30,2023-12-10,2023-12-10,641
1823,SKU0025,2,2,2023-01-07,2023-01-17,2023-01-17,224
1824,SKU0025,2,2,2023-02-07,2023-02-17,2023-02-17,224
1825,SKU0025,2,2,2023-02-23,2023-03-05,2023-03-05,224
1826,SKU0025,2,2,2023-03-11,2023-03-21,2023-03-21,224
1827,SKU0025,2,2,2023-03-30,2023-04-09,2023-04-09,224
1828,SKU0025,2,2,2023-04-09,2023-04-19,2023-04-19,224
1829,SKU0025,2,2,2023-04-19,2023-04-29,2023-04-29,224
1830,SKU0025,2,2,2023-04-29,2023-05-09,2023-05-09,224
1831,SKU0025,2,2,2023-05-09,2023-05-19,2023-05-19,224
1832,SKU0025,2,2,2023-05-19,2023-05-29,2023-05-29,224
1833,SKU0025,2,2,2023-05-29,2023-06-08,2023-06-08,224
1834,SKU0025,2,2,2023-06-08,2023-06-18,2023-06-18,224
1835,SKU0025,2,2,2023-06-18,2023-06-28,2023-06-28,224
1836,SKU0025,2,2,2023-06-28,2023-07-08,2023-07-08,224
1837,SKU0025,2,2,2023-07-08,2023-07-18,2023-07-18,224
1838,SKU0025,2,2,2023-07-20,2023-07-30,2023-07-30,224
1839,SKU0025,2,2,2023-07-31,2023-08-10,2023-08-10,224
1840,SKU0025,2,2,2023-08-16,2023-08-26,2023-08-26,224
1841,SKU0025,2,2,2023-08-31,2023-09-10,2023-09-10,224
1842,SKU0025,2,2,2023-09-15,2023-09-25,2023-09-25,224
1843,SKU0025,2,2,2023-10-03,2023-10-13,2023-10-13,224
1844,SKU0025,2,2,2023-10-20,2023-10-30,2023-10-30,224
1845,SKU0025,2,2,2023-11-06,2023-11-16,2023-11-16,224
1846,SKU0025,2,2,2023-11-22,2023-12-02,2023-12-02,224
1847,SKU0025,2,2,2023-12-21,2023-12-31,2023-12-31,224
1848,SKU0025,3,2,2023-01-12,2023-01-22,2023-01-28,437
1849,SKU0025,3,2,2023-02-11,2023-02-21,2023-02-21,437
1850,SKU0025,3,2,2023-02-28,2023-03-10,2023-03-10,437
1851,SKU0025,3,2,2023-03-17,2023-03-27,2023-03-27,437
1852,SKU0025,3,2,2023-04-03,2023-04-13,2023-04-13,437
1853,SKU0025,3,2,2023-04-15,2023-04-25,2023-04-25,437
1854,SKU0025,3,2,2023-04-27,2023-05-07,2023-05-09,437
1855,SKU0025,3,2,2023-05-11,2023-05-21,2023-05-21,437
1856,SKU0025,3,2,2023-05-23,2023-06-02,2023-06-02,437
1857,SKU0025,3,2,2023-06-04,2023-06-14,2023-06-14,437
1858,SKU0025,3,2,2023-06-16,2023-06-26,2023-07-01,437
1859,SKU0025,3,2,2023-07-04,2023-07-14,2023-07-14,437
1860,SKU0025,3,2,2023-07-18,2023-07-28,2023-07-28,437
1861,SKU0025,3,2,2023-07-31,2023-08-10,2023-08-10,437
1862,SKU0025,3,2,2023-08-18,2023-08-28,2023-08-28,437
1863,SKU0025,3,2,2023-09-05,2023-09-15,2023-09-15,437
1864,SKU0025,3,2,2023-09-24,2023-10-04,2023-10-04,437
1865,SKU0025,3,2,2023-10-13,2023-10-23,2023-10-23,437
1866,SKU0025,3,2,2023-11-01,2023-11-11,2023-11-11,437
1867,SKU0025,3,2,2023-11-20,2023-11-30,2023-11-30,437
1868,SKU0025,3,2,2023-12-22,2024-01-01,2024-01-01,437
1869,SKU0025,4,2,2023-02-03,2023-02-13,2023-02-16,270
1870,SKU0025,4,2,2023-03-01,2023-03-11,2023-03-11,270
1871,SKU0025,4,2,2023-03-26,2023-04-05,2023-04-05,270
1872,SKU0025,4,2,2023-04-11,2023-04-21,2023-04-21,270
1873,SKU0025,4,2,2023-04-28,2023-05-08,2023-05-08,270
1874,SKU0025,4,2,2023-05-14,2023-05-24,2023-05-24,270
1875,SKU0025,4,2,2023-05-29,2023-06-08,2023-06-08,270
1876,SKU0025,4,2,2023-06-15,2023-06-25,2023-06-25,270
1877,SKU0025,4,2,2023-07-02,2023-07-12,2023-07-12,270
1878,SKU0025,4,2,2023-07-20,2023-07-30,2023-07-30,270
1879,SKU0025,4,2,2023-08-10,2023-08-20,2023-08-20,270
1880,SKU0025,4,2,2023-09-04,2023-09-14,2023-09-14,270
1881,SKU0025,4,2,2023-09-28,2023-10-08,2023-10-08,270
1882,SKU0025,4,2,2023-10-26,2023-11-05,2023-11-05,270
1883,SKU0025,4,2,2023-11-21,2023-12-01,2023-12-01,270
1884,SKU0026,1,4,2023-01-08,2023-01-17,2023-01-17,515
1885,SKU0026,1,4,2023-02-01,2023-02-10,2023-02-10,515
1886,SKU0026,1,4,2023-02-19,2023-02-28,2023-02-28,515
1887,SKU0026,1,4,2023-03-09,2023-03-18,2023-03-22,515
1888,SKU0026,1,4,2023-03-28,2023-04-06,2023-04-06,515
1889,SKU0026,1,4,2023-04-14,2023-04-23,2023-04-23,515
1890,SKU0026,1,4,2023-05-03,2023-05-12,2023-05-12,515
1891,SKU0026,1,4,2023-05-21,2023-05-30,2023-05-30,515
1892,SKU0026,1,4,2023-06-10,2023-06-19,2023-06-19,515
1893,SKU0026,1,4,2023-06-29,2023-07-08,2023-07-08,515
1894,SKU0026,1,4,2023-07-18,2023-07-27,2023-07-27,515
1895,SKU0026,1,4,2023-08-06,2023-08-15,2023-08-15,515
1896,SKU0026,1,4,2023-08-24,2023-09-02,2023-09-02,515
1897,SKU0026,1,4,2023-09-12,2023-09-21,2023-09-21,515
1898,SKU0026,1,4,2023-10-04,2023-10-13,2023-10-13,515
1899,SKU0026,1,4,2023-10-23,2023-11-01,2023-11-01,515
1900,SKU0026,1,4,2023-11-06,2023-11-15,2023-11-15,515
1901,SKU0026,1,4,2023-11-17,2023-11-26,2023-11-26,515
1902,SKU0026,1,4,2023-11-29,2023-12-08,2023-12-08,515
1903,SKU0026,1,4,2023-12-11,2023-12-20,2023-12-20,515
1904,SKU0026,1,4,2023-12-22,2023-12-31,2023-12-31,515
1905,SKU0026,2,4,2023-01-09,2023-01-18,2023-01-18,755
1906,SKU0026,2,4,2023-02-06,2023-02-15,2023-02-15,755
1907,SKU0026,2,4,2023-03-02,2023-03-11,2023-03-11,755
1908,SKU0026,2,4,2023-03-25,2023-04-03,2023-04-03,755
1909,SKU0026,2,4,2023-04-18,2023-04-27,2023-04-27,755
1910,SKU0026,2,4,2023-05-11,2023-05-20,2023-05-20,755
1911,SKU0026,2,4,2023-06-05,2023-06-14,2023-06-14,755
1912,SKU0026,2,4,2023-06-28,2023-07-07,2023-07-10,755
1913,SKU0026,2,4,2023-07-22,2023-07-31,2023-07-31,755
1914,SKU0026,2,4,2023-08-14,2023-08-23,2023-08-23,755
1915,SKU0026,2,4,2023-09-06,2023-09-15,2023-09-15,755
1916,SKU0026,2,4,2023-09-29,2023-10-08,2023-10-11,755
1917,SKU0026,2,4,2023-10-20,2023-10-29,2023-10-29,755
1918,SKU0026,2,4,2023-11-06,2023-11-15,2023-11-15,755
1919,SKU0026,2,4,2023-11-19,2023-11-28,2023-11-28,755
1920,SKU0026,2,4,2023-12-01,2023-12-10,2023-12-10,755
1921,SKU0026,2,4,2023-12-13,2023-12-22,2023-12-22,755
1922,SKU0026,2,4,2023-12-26,2024-01-04,2024-01-06,755
1923,SKU0026,3,4,2023-01-11,2023-01-20,2023-01-20,330
1924,SKU0026,3,4,2023-02-02,2023-02-11,2023-02-11,330
1925,SKU0026,3,4,2023-02-20,2023-03-01,2023-03-06,330
1926,SKU0026,3,4,2023-03-13,2023-03-22,2023-03-25,330
1927,SKU0026,3,4,2023-04-02,2023-04-11,2023-04-11,330
1928,SKU0026,3,4,2023-04-20,2023-04-29,2023-04-29,330
1929,SKU0026,3,4,2023-05-09,2023-05-18,2023-05-18,330
1930,SKU0026,3,4,2023-05-26,2023-06-04,2023-06-04,330
1931,SKU0026,3,4,2023-06-14,2023-06-23,2023-06-23,330
1932,SKU0026,3,4,2023-07-04,2023-07-13,2023-07-13,330
1933,SKU0026,3,4,2023-07-23,2023-08-01,2023-08-01,330
1934,SKU0026,3,4,2023-08-11,2023-08-20,2023-08-24,330
1935,SKU0026,3,4,2023-08-28,2023-09-06,2023-09-09,330
1936,SKU0026,3,4,2023-09-16,2023-09-25,2023-09-25,330
1937,SKU0026,3,4,2023-10-04,2023-10-13,2023-10-13,330
1938,SKU0026,3,4,2023-10-23,2023-11-01,2023-11-01,330
1939,SKU0026,3,4,2023-11-06,2023-11-15,2023-11-22,330
1940,SKU0026,3,4,2023-11-24,2023-12-03,2023-12-03,330
1941,SKU0026,3,4,2023-12-05,2023-12-14,2023-12-14,330
1942,SKU0026,3,4,2023-12-15,2023-12-24,2023-12-24,330
1943,SKU0026,3,4,2023-12-26,2024-01-04,2024-01-04,330
1944,SKU0026,4,4,2023-01-19,2023-01-28,2023-01-30,848
1945,SKU0026,4,4,2023-02-14,2023-02-23,2023-03-02,848
1946,SKU0026,4,4,2023-03-11,2023-03-20,2023-03-20,848
1947,SKU0026,4,4,2023-04-01,2023-04-10,2023-04-10,848
1948,SKU0026,4,4,2023-04-24,2023-05-03,2023-05-03,848
1949,SKU0026,4,4,2023-05-16,2023-05-25,2023-05-25,848
1950,SKU0026,4,4,2023-06-07,2023-06-16,2023-06-16,848
1951,SKU0026,4,4,2023-06-29,2023-07-08,2023-07-08,848
1952,SKU0026,4,4,2023-07-21,2023-07-30,2023-07-30,848
1953,SKU0026,4,4,2023-08-12,2023-08-21,2023-08-21,848
1954,SKU0026,4,4,2023-09-03,2023-09-12,2023-09-12,848
1955,SKU0026,4,4,2023-09-26,2023-10-05,2023-10-05,848
1956,SKU0026,4,4,2023-10-18,2023-10-27,2023-10-29,848
1957,SKU0026,4,4,2023-11-05,2023-11-14,2023-11-14,848
1958,SKU0026,4,4,2023-11-19,2023-11-28,2023-11-28,848
1959,SKU0026,4,4,2023-12-02,2023-12-11,2023-12-18,848
1960,SKU0026,4,4,2023-12-22,2023-12-31,2023-12-31,848
